@relation jAudio
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE Class {bed , dining , kitchen , meeting , office , washroom}
@DATA
-2.155910108188215,10.260018387629039,1.6566830120758707,1.115998183757109,0.12119726742069709,1.9288688441910167,0.44366771095026786,0.9488636208060769,0.6366495163122969,-0.4226650100488568,1.5358231063248462,0.25602975373190723,dining
-4.2667217868073015,10.6976558871214,2.518512300208767,1.5771966186121784,0.12546105560550377,1.182592387080505,0.14338757731474447,1.0136828259767288,1.0884572591516377,-0.04282906492865816,1.8188083000012463,0.3363526472675115,dining
-3.3443503425197205,8.724343979658107,2.41090721936769,1.0731697008146253,-0.10487643721158904,1.3712564524028816,0.0148848559323981,0.9307040639965234,0.9591085406916726,-0.16163222972169472,1.7180155475335162,0.28056333117922083,dining
-4.133125271393954,10.520566342456052,2.791080696225281,1.7845814738478718,0.12368005078422861,1.134313525601226,0.05970442976784165,0.9695670198976021,0.9941154733224524,-0.19572096044586054,1.7291104228138725,0.42337428690194756,dining
-3.7591910313583394,10.165566864305221,2.6683879120349716,1.9702877449470668,0.3494091838167863,1.3030274898972238,0.1056013938707905,0.9069056645185423,0.8601028863557003,-0.2485519917312402,1.6319107838430413,0.1649861665875389,dining
-3.466052731771554,8.612557723069667,2.4555104416163696,1.9742642575467522,0.22472416625741945,1.4168305096905083,0.1209087191052685,0.9273594592510054,1.0626135404901447,-0.12912830093308958,1.600542429203876,0.1879126246656408,dining
-4.060133756859427,9.329174584034677,2.51861833419698,1.95763217611006,0.26772036825076667,0.9945396055128399,-0.0038148280714245812,1.1913878154787982,1.415975908260501,0.1207043352931154,1.8366778696080581,0.1857250408121437,dining
-3.8291960672933527,8.444344806366875,2.632493494512443,2.045932479784707,-0.024536877817909607,1.3326374420628766,0.3978331785342838,1.1081185596846166,0.906617109949332,-0.12050703958126772,1.7821141655703403,0.4467626043995551,dining
-2.9236510885497133,9.12172978293396,1.490854875582535,0.9303768360540166,0.16950831717957499,1.8465222577413243,0.38057963547921486,0.8475979196158602,0.8710550382214309,-0.13992674851268544,1.747022419649542,0.28419655745187417,dining
-3.6800970631896877,9.964557402018837,2.4104964898021892,1.629293433234083,0.12722124487635064,1.3028691947927407,0.12924543957319848,0.9013287266449539,0.9358324791743026,-0.20304292334362764,1.7666206225669374,0.34190424418823445,dining
-3.967082458483028,8.675454122404437,2.376843298314572,2.514690606886392,0.7132676715910431,1.2230493366652204,-0.19328584659347806,1.1207532818053974,1.4768056864751695,-0.16057656712007043,1.61614076762039,0.12161177953490306,dining
-3.4274676415665173,10.278567750617315,2.794314587298857,1.473800642134266,0.08824266048873741,1.3559566785136747,0.061830543676868716,0.9696685309696915,0.8235523491637607,-0.42302151809373384,1.4909488994574664,0.23783016100674215,dining
-2.8150796460365313,7.031341217793156,2.0666326448223553,1.7763095176938766,0.0815799933405838,1.2002050998412543,0.04495595964432723,0.8583365337048328,1.0116396258693876,-0.05753983339231722,1.7159247875999666,0.4360600198929575,dining
-3.3852356026167865,7.97475352645961,1.4224608388991595,1.8482447662929251,0.19753804160407593,1.367384603846117,0.4402085867762262,1.0695511835325942,0.9878095124635877,-0.25608071006524746,1.6773177157867578,0.19433634968211688,dining
-3.331322135927182,9.103106605017965,2.3416931773410217,1.7724875427649653,0.031248600996708297,1.1474263255701023,0.05545647472659752,0.819221921263033,1.0664024474812814,0.049277472418668616,1.7962707071867166,0.08456287764899399,dining
-3.280185152103927,8.870658168108625,2.4367546459885703,1.642427177126595,0.0017819847208981987,1.0690537356098728,0.17030424477089642,0.8543524158805544,0.7577197578785075,-0.21320332882217646,1.6365845151053833,0.23493509365739987,dining
-3.9738538396885468,10.803149746033723,2.4341691022224623,1.5237991242387479,0.3539299389396931,1.3473897895999036,0.3430988456332435,1.1688730494511552,1.1308476003822576,-0.09031664992562084,1.8357925952893184,0.35012680727606416,dining
-4.253261819166382,11.30661291524294,2.7466430890497286,1.8131316736417833,0.3850700951509604,1.0382531215763804,0.03302263346562517,1.044860941727074,0.963938749359497,-0.2006782021934403,1.8082506353444305,0.22322586435369915,dining
-4.233159536182672,10.994593051446156,2.8460938809360616,1.7983163951250551,0.30239483872897127,1.2614945033756195,0.142425817044866,1.2441092172933608,1.1693032776185985,-0.08007458813975567,1.7525782087529018,0.26241668100689686,dining
-4.179658148454372,10.776840303677766,2.7291769270852284,1.7490306099756177,0.27847820182380384,1.2429204988132456,0.06806303945956148,1.0447881351503028,0.9557530595145934,-0.12084733289583481,1.702762103431707,0.2670493541451112,dining
-4.357854522217705,10.975308516735897,2.8367660695932213,1.7052997024466645,0.2812691626378733,1.1075737891258515,0.13429948906254907,1.2671310318442315,1.1792942523110428,-0.12565203425880847,1.7793207129573159,0.36161737628443336,dining
-3.8285204570811304,10.30632816038321,2.4155593367192605,1.4570777750603847,0.03581272965650542,1.295894853208924,0.16865300532053945,0.9420487810566381,0.9728455351795078,-0.051259041426447445,1.9417859739255876,0.38824965466323164,dining
-3.254368623140309,10.508562621987195,2.1214108806060334,1.6327225731030957,0.4850714018817518,1.5143554318447388,0.11582633742144069,1.027869006105639,0.816830299280065,-0.34619456097579165,1.576051320217202,0.17063480079119134,dining
-3.5771594018520947,9.508545934646232,2.208467736450416,1.5501704509044545,0.18580228317088301,1.2326024660476358,0.04838519395276144,0.8909400276504262,1.1900654403724351,0.022449449288627254,1.7214717611143404,0.26269669776226634,dining
-3.6252443019818927,10.864713089419299,2.4426922037123178,1.5181023775002862,0.11129039988551241,1.0437387340604003,-0.01825165027546096,1.0526812171831894,1.0090562551102078,-0.15289822085367621,1.7638011416844044,0.3055659401822186,dining
-3.1880526575813164,10.42497459059636,2.307026387914242,1.201253842234141,0.4844398406105969,1.5737640768899548,-0.02345508625637078,0.719219699114723,0.7922763825289053,-0.3890254899286513,1.62499381904702,0.27966655050802,dining
-3.937509556808471,10.405841404363871,2.9827500846281314,1.7096742180185904,0.23031064565922696,1.5055590609373615,0.3546686904624018,1.0230307427301064,0.8888216915143351,-0.20079204845681234,1.7442214957797437,0.31170086766368726,dining
-3.7205412821868795,9.693839153328621,2.6704426062677236,1.5631108500694941,0.3991417180361819,1.2888999044058453,0.09185300515049474,1.0929167329680638,1.052863157076792,-0.22952863158678477,1.6582005142543497,0.2980170752931947,dining
-3.347051496981584,9.72378784550343,2.203059354325908,1.1739658613251056,0.16977054057511803,1.1400676930370677,-0.036552451043149754,0.9684110242370941,1.0225455965171304,-0.11942198344717156,1.77486058622182,0.2555989569555182,dining
-3.4781265127108605,9.917438456911082,2.664792403724857,1.5712764548142981,0.006840560966046362,1.1918038433790918,0.20712083127722833,0.9209393296662043,0.8066962853083345,-0.25023753876598576,1.6817530700048537,0.3063081681716137,dining
-3.7171891960910655,10.806915473521011,2.3323567668560616,1.2730790572900879,0.11948507300789915,1.1115310127900744,0.08651175515362972,1.0351078125156128,0.9702634880194274,0.04812797514566999,1.9932239853211098,0.46488902968657286,dining
-3.417786068343031,10.71131802038751,2.8143765024969447,1.4487323647995656,-0.3630592793846299,0.8169903622723472,-0.08220778929827607,1.072319993396883,0.9715002463569379,-0.08527264989177177,1.8425587536231454,0.31522190537612255,dining
-3.427401546159673,9.344701816729486,2.7434834253948606,1.2829786573442732,-0.15183222248465983,1.4965253958866935,0.13901406299700428,1.0503757180764368,1.07516107443449,0.05275008558649673,1.6676589880094876,0.32782160997461934,dining
-3.7907604212067567,11.11206739636696,2.1818435203064874,1.3344471498075066,0.20371644857616866,1.2353320836845982,-0.011521692752926015,0.9319944423989464,0.9320690152131413,-0.2325916253382651,1.8594383185093026,0.31460083022417507,dining
-3.843621251561955,11.145352624403552,2.9085739082352187,1.7327439459333562,0.26450383195913113,1.1877046572886238,0.035296434623143934,1.0190004384455367,0.9105814714664281,-0.1192613752174548,1.8308830739758533,0.37531111514262094,dining
-3.6066957445891092,10.297392160743954,2.891602947084676,1.6871538125391456,0.15245361336457133,1.0175187271643389,0.09881183709212399,0.995739347847106,0.8199141368425961,-0.055973569142921405,1.9439998535574217,0.3168209681633216,dining
-3.89264579511584,10.59938165927825,2.7191223539148397,1.657327120467299,0.17989696756212645,1.0823043159866368,-0.07367669149652323,0.8671435432446117,0.9448863352405931,0.0643493421401361,1.9130382408909155,0.21663341750253995,dining
-4.0437650578701625,11.064952926806457,3.2150567254746463,1.639139047530006,0.20382397033531585,1.2273300919154595,-0.039154256374427425,1.2318216107919364,1.009627841599033,-0.29173785284859577,1.9136395033623108,0.23216824388614493,dining
-3.6737430488120806,11.110806681295154,2.7440355811438013,1.4136136155798755,-0.12476862206325429,0.8993859159183251,0.056332326333405756,1.1616859490903226,0.9539498514472678,-0.18339173451839694,1.6865560247688478,0.4319406247451667,dining
-3.4498721681894216,11.012397055562593,2.639141421752447,1.6070248710591144,0.024605067491944296,0.9054948042282583,-0.23547782625718672,0.9674501574817218,0.9123490394979831,-0.2772921327603792,1.566340405937344,0.25593762471676146,dining
-3.7478859940209053,8.240538512355643,2.2075844543791363,1.1226786759851735,-0.03614555522967642,0.9291520935388742,0.43700109468615844,0.8780130703167042,1.1246409412475753,0.06722012462971334,1.6440857718327588,0.3131744379189949,dining
-3.7003460592973743,9.945894332190775,2.8361022268451017,1.6367852740579683,0.08716739728610111,1.2582793774659164,-0.005683653056286877,0.8300668205841377,1.008534004085436,-0.08947407965541804,1.7055990560682817,0.24941361047101596,dining
-2.774187360224828,10.967776018037629,2.13756296706371,1.1217851600786752,-0.06729663591347089,1.0480726960482771,-0.1807315236185261,0.9010119832459131,0.85774465432702,-0.5565851256142699,1.584715036278191,0.24108101427747872,dining
-3.6096448021124616,11.019014012078015,2.5639460769916025,1.662889796850341,0.3747508877987949,1.3153224601322246,0.16099420019248123,1.1631687904629382,1.1535559151137829,-0.060567823002753894,1.7686652378765195,0.3340278596429592,dining
-3.0115630543180756,8.531413219830625,2.07919346873775,1.2842109794556735,0.11486315748525565,1.5437059448417503,-0.053183324652429226,0.8636148206109897,1.0278429733267715,-0.1271086111618455,1.7068634981570407,0.34950587863113225,dining
-3.71326788285838,10.549243747297444,2.6372192652217405,1.6330962804107705,0.2372730189482766,1.0547251990149953,0.021010003649372406,1.0388827543451729,1.0789420701724968,-0.05749287454990032,1.7872710975033888,0.3155968359738101,dining
-3.939983364712583,11.117954212565103,2.7083945671091545,1.5955959082582738,0.2815613043306292,1.2893164444346419,0.2771132117096619,1.1972777580290648,1.0310461040364383,-0.09869086214348291,1.8457790999048944,0.37608534834217655,dining
-3.1796383423177317,9.407591787423888,2.472740539236661,2.2125437198879574,0.5730945287264453,1.3528604387709744,0.2556472362068108,1.1235511336895456,1.1220278772800565,0.12386176783258793,1.8535151508514367,0.21113546729556631,dining
-3.760150165562059,8.432329764240334,3.7571499728040947,0.7968628437587256,0.25224321974520325,1.867062106900189,0.23267649619256384,1.0454145609013505,0.9657940447783342,-0.3653411933343719,1.7546302289851918,0.55354863599845,dining
-2.836618495794408,10.17465739463917,2.7877209416181072,1.6542135415324166,0.09583063666214368,1.4514146778768102,0.2734295687434246,0.9326667782609869,0.8731007530095628,-0.28975415413777017,1.548305134086202,0.1950172041123924,dining
-3.735448480561118,10.06218752860059,2.841177347547238,1.8498746509688746,0.06639146081865747,1.0086024737407941,0.08031867801820991,1.0892183065727568,1.1466313663446486,0.033081184479343044,1.71541849914917,0.2323321305595519,dining
-3.288811906696025,10.208117270837556,2.5266140987116263,1.7031560238523125,0.3182121472006557,1.4841877198002102,0.27684952900984483,1.050910965122436,1.0543990529893903,0.003289099202045571,1.731923146349562,0.3418203836715988,dining
-2.617886271962396,10.084372710606553,2.016927858680335,1.4724587075530935,0.14418596384275892,1.1935154780047326,0.1633390392139749,0.9617089843772405,0.9372569879756627,-0.13841518073766387,1.5716533649136792,0.16805849541105478,dining
-3.4306154756289016,9.73268431920129,2.371298513264358,1.4913557728534348,0.21017173639281328,1.2168002229467936,-0.012731729245330982,1.0785380668428093,1.064477786271072,-0.07449538101059909,1.7860114991185285,0.2623148179893491,dining
-3.3627268188576136,10.5842726464823,2.522586672749799,1.3294244094106011,0.10972460562633118,1.135162854838501,0.017888673199473425,1.0906577335037717,1.1975968395252483,0.09162665979810847,1.868381005559923,0.3659070016978714,dining
-3.575576662661543,9.898950964978436,2.428807797553105,1.469009430940396,-0.1321283587015695,1.2809984162077008,0.057146342290457904,1.1203285571918373,1.0146702451468954,-0.1955670138987922,1.732115108991284,0.39263312808140205,dining
-3.463806451310903,11.027242052904295,2.5517018102192064,1.300640278861471,0.11860932443611152,1.2004113034354078,0.3053649531791305,1.2807853708960517,1.050988270151351,-0.3195545337449068,1.5886324496133097,0.3370627843508458,dining
-2.628125615887372,10.91720612671509,2.43476223472568,1.3119040759606644,0.03700835619352636,1.0875883228096477,-0.04047535730709675,0.9299058912533306,0.8509048019635592,-0.3056394549297019,1.514169567333627,0.21856437063148412,dining
-1.8235318732863783,10.542888036817413,1.4847348162129133,0.7433901979162442,-0.1779027181537193,0.7863484777396663,-0.3221639774017937,0.6540220917914318,0.7323160852735513,-0.2573742484278798,1.8664059305041778,0.6363790389269177,dining
-2.6223694760779943,10.614617383206252,1.970417555958413,1.2643140939341833,0.13126148939920143,1.0195958284525128,-0.19019731051799213,0.7836168160111487,0.7479551390016875,-0.27933149593756745,1.6718284219839399,0.30466442000945543,dining
-3.8379916603241484,10.531827910086694,3.073620080455348,1.554356313649236,0.13130339628843235,1.1142414841155592,0.038828623850516567,1.1369651298703585,0.9528399841402638,-0.17452551949046446,1.6340793591158822,0.34023314840870267,dining
-2.9986278937651645,9.47411921728059,2.323035191317398,1.4849550654419432,-0.12520130400193272,1.0554991115504877,0.13965343120584273,1.035500267341569,0.9543097444655384,-0.19017135193314644,1.660062391169619,0.3138122387009866,dining
-3.8562233190890574,10.560801976670351,2.0096016302781803,1.2597585763026318,0.2513324225398137,1.0905686308214038,0.12621510584243767,1.065187735394104,1.0891818481698143,-0.15679317709523333,1.6713172860941947,0.3172599274487068,dining
-4.08094870434546,11.238805580165614,2.7899724884681953,1.6529170296513154,0.25462086787502874,1.1058318328599877,0.11934807858762687,1.17996149323188,1.0052751918186165,-0.02852623891067897,1.8162049124245212,0.3679818231608323,dining
-3.6388749006358654,10.795168901389781,2.4119149373100655,1.3026140088058507,0.09268284369476673,1.0700691198111985,-0.023855110590066578,1.067898974834099,1.089976893052409,-0.08384775485118835,1.7185220571109754,0.3092263995385049,dining
-3.6804536846102547,10.986461263431465,2.5931770856528686,1.527991702638672,0.1510633774365115,1.1869557430043751,0.13141569693188326,1.1584719832564452,1.0351323601750932,-0.024162325701637073,1.8164272044502643,0.4684159733312429,dining
-3.910555008951407,11.097390529818652,2.5504515894218884,1.5366170991500954,0.14043387062383755,1.2400923162602329,0.08681934735792678,1.0605341313058745,1.0059429377178306,-0.19280372175792118,1.7568048899343554,0.3699636069418549,dining
-2.436060144306247,6.129348364269925,1.5687954188985267,0.8713435549671608,0.1152159401773746,1.6561902027976554,0.1590472117198976,0.6942298724175232,0.8578655925375169,0.05250778591501147,1.6097236546588345,0.1209438345284582,dining
-3.6019729142471375,10.48917251428809,2.4192447232867607,1.467439486394248,0.20548936560126219,1.0571524195923307,-0.06929220713347449,1.0637486985654196,1.0469067453506555,-0.17619343551639213,1.7407815646191993,0.40940683324690047,dining
-2.5143692309043604,9.009422587146796,2.3083537914160344,0.9369573716583627,-0.2512962805256725,0.8701673868211804,0.01950848561895894,0.991152967906931,0.8182813304525093,-0.251643973530503,1.4882946491637796,0.16932072513681665,dining
-3.7964586453293365,10.949281285904455,2.6131985180979806,1.5027245749062272,0.24121762739963729,1.1506791393267009,0.07861869208995559,1.0863324439031536,1.0919694920565064,-0.003429086852070752,1.7432672171339896,0.29254891656439486,dining
-3.4585586617729382,10.783790396321097,2.115758764153999,1.4008181596104607,0.4469655701586641,1.3523968914101445,0.04894753275485791,0.7886283350079307,0.5903409866592905,-0.34982816969656794,1.7349216849401567,0.502832497961305,dining
-4.26824807904965,10.886397157263817,2.8973384181913726,1.8168534766815647,0.32931722876403374,1.137439204315085,0.08476492825822479,1.162513180268192,1.1182450723782558,-0.09121481652689849,1.705695707602547,0.2663087025487207,dining
-4.051341018780379,10.778388882542071,2.7443802484223214,1.7111915975602077,0.45235729960445215,1.2296767529877166,-0.056914147646375264,0.8680157135840283,0.8653881909874024,-0.15975293893925904,1.7879411606670987,0.4730632817491722,dining
-3.9575751448987275,10.740806337526294,2.8134392261819445,1.469727706666468,0.2573236905700493,1.2390104132999462,-0.08240327708325704,0.8909264506122285,0.8629736909516159,-0.11882249906411142,1.7748836949796845,0.33322116716619754,dining
-2.9868362117257083,9.383082537848011,2.3643818119522986,1.4342049239699517,-0.30131535106149065,0.9739990785393985,0.13816877630205013,0.9539012806290228,0.8284635004996457,-8.297091905434269E-6,1.9068663847081848,0.503542987284497,dining
-3.0819647297561774,7.431645900460289,2.2135179618705054,0.9064173798376645,0.05927996831684267,1.0272264143209402,0.2305196470080716,0.7623375430215963,0.9670730604782544,-0.23524367341872462,1.5266764331836198,0.2546730914696301,dining
-3.9348173952197114,11.27811686498295,2.7345632775147926,1.721522167592544,0.18340196811664378,1.0874246968619754,0.10611999716575823,1.3279196140744243,1.2074948210626206,-0.13265635242221488,1.835117449484817,0.4640457854613904,dining
-3.1738683444385076,9.777344038823411,2.169429655554899,1.2996650870987176,-0.05452744163148293,1.098562805213955,-0.17792880442603817,0.8895934528489655,0.9336901806532231,-0.08119066552083047,1.7767735800006943,0.39729433008597914,dining
-3.1833466922188363,10.63956483421363,2.3150022118493774,1.4298230698679606,0.2003940938977413,0.8482997660754471,-0.3186573330637836,0.7382336974522643,0.974630648981523,0.09827560080136229,1.860556077394619,0.367847360471251,dining
-3.7124083524657,10.96750165642518,2.7701221386896617,1.4089881792760657,0.17651983946280236,1.047264686680391,-0.03532789418034177,1.0981215654741467,1.0118376945562781,-0.12065041498143293,1.7343530883430087,0.4374633292069591,dining
-3.0455575433572877,10.698187768729614,2.31210411652731,1.400777403279712,0.030543531802231447,0.8701933717394172,0.15013164657598918,1.1667087428994047,0.9369897068732024,-0.2105783870980219,1.8484680642812028,0.46526429283112,dining
-3.3216211192465344,10.810390396666122,2.25698725700992,1.326104535939596,-0.07408017313066674,0.6734408480443873,-0.22758058212469273,0.9430798913875782,1.0094735782234645,-0.09668142104916162,1.8324031564491303,0.2995829852298538,dining
-1.8593504305937067,8.799595983033727,1.3601775010529924,0.37853348880807763,-0.50591793840045,1.3194279316225654,0.4828409687424368,1.0963833244502699,0.7510928980727316,-0.19376330538484676,1.75229859057895,0.28254744050423786,dining
-3.4005270321938763,9.937672246477362,2.7826525700931124,1.6170944068072435,0.28997616425352557,1.2693127174346668,-0.21250149333888202,0.8583894808204499,0.8300981186773773,-0.17327811820530278,1.7170132843218795,0.31903604267222546,dining
-3.9264448994601167,11.06430295926708,2.7546042265609088,1.4040289655068239,0.14137392510696045,1.195228488233249,0.14776016451608204,0.9567758831988755,0.7647581557135315,-0.2840682705693412,1.9314972965234964,0.6412112802123079,dining
-3.980051759465614,10.72381262334455,2.8753359774389646,1.5264588655192814,0.15953171439468197,1.177484117535806,0.1167286871997025,1.0187847550449511,1.0002322301621906,-0.09931486054949393,1.7170235668373863,0.354103656561143,dining
-4.224192407326976,10.914664225368774,2.6437524494398765,1.496747982718129,0.33842478739689696,1.2520714645532238,0.14251961898236018,0.939138970501909,0.8580342517244879,-0.08256500250756452,1.8598472886518573,0.40454926986267,dining
-0.13855815509887823,-6.19185503073834,-2.675493185157146,1.0676710893019938,0.7183919297356419,3.517763551230655,0.08632679149756978,1.096571509908089,1.25428745600953,-0.14019679422633735,0.79832208275879,-0.057855174683604224,kitchen
4.029018997501181,-0.8220815862725653,-2.077531892488856,1.0462608970407337,-1.3328121444863716,0.12484904693449332,-1.871290881759924,0.9267671563431541,1.911144886846182,-1.8838621311933719,-0.9392376577632138,-0.1166074861367203,kitchen
-3.534911552013495,2.328282446823634,4.949706208893018,1.4371740909772215,-0.896906745099509,1.3865177954680725,-0.1833164359136523,0.47732411587849655,0.19848101643714983,-0.43902755235998153,1.4881380419960477,-0.01439749747158706,kitchen
1.4868759242434553,-1.7688912732642144,-3.136496624113554,0.7751700023978266,-1.0139130403731833,1.1523821863493338,-0.33153511474945574,2.290703430855165,3.2383723488771077,-0.8527948959285652,-0.29352886216267904,-0.07954937340359851,kitchen
2.8863178221739143,-1.40406329551502,-2.296648332150431,0.9671841496133415,-1.152395005859303,0.543207920753136,-1.6469778268230655,0.8547522179008429,2.0705377341805202,-0.9561315253458759,-0.07648367983469365,0.1685317423588056,kitchen
2.094828167011657,-2.3589650393120425,-2.159080716408742,0.525006940912922,-0.06490411749796363,1.2511969766213298,-1.6175294235946691,0.8753421891134499,2.393109956926084,-0.43017338322936444,-0.3364668812755827,-0.6201814105848432,kitchen
2.627121958367346,-2.6341899922221006,-3.2474383478705473,0.41815230471132325,0.08494551060607984,1.9710649942721976,-1.5552841103818875,0.05741441934752464,2.1995336706573965,0.3704945922457563,0.36030716581018085,-0.3975027752081876,kitchen
2.8813470001542703,-2.1513167543041294,-3.077901805342549,-0.2020497069987519,0.5453258007589558,3.0931824053096793,-1.3220553426048915,-1.074208110735925,1.21197509782413,0.7108364926260252,1.1255019735680298,-0.4580999784723281,kitchen
4.163412572574089,-2.326259619816711,-2.6517007803744668,-0.6468172015898538,1.0636324094267902,4.18604659982536,0.3261535240546187,-0.7182485767255384,0.2825746398030889,0.5442311627436235,1.6873382050037073,-0.37603704187487974,kitchen
7.388283958365877,-0.45280334611292034,-2.6519771338123856,-1.6952256678248692,0.4006240477477325,3.9187221323115433,1.1953118763197907,-0.4479143791948014,-0.5606712755790264,-0.5021356276161496,1.4094684816873666,-0.08786907072840996,kitchen
-4.554785837117714,7.697147060541382,2.119104491378142,2.138360780250409,0.793254699764702,1.399571211522741,-0.5107422139839798,0.39507898672834973,0.9281732219140341,-0.22640673966063887,1.128443728164327,-0.09650387518698281,kitchen
-2.292243458988257,10.335769026967771,2.115691174918354,2.086586547830588,0.7263445849742148,1.585444375118473,-0.25781646150047816,0.14286331076038045,0.6016697921846842,-0.403163470371353,1.0802630903899815,0.02893384285979607,kitchen
-2.9680196738349065,-6.515156629717642,0.6225137872054958,2.2813182071110707,1.7985811258490136,1.7613414048545324,-1.177805929009524,2.9693698881131705,1.8119377625176605,-2.2902952364509543,-0.5633989592293621,-0.11764348298963644,kitchen
-0.6316859256213037,9.634587523947951,0.5397537929957784,1.340094037136842,0.42655952466586544,1.3990812893211773,-0.5750779407282524,-0.11266299824223436,0.3529550319725796,-0.6677505409760236,1.000660488831458,-0.04900905787627932,kitchen
1.0893636676338632,9.27136682818237,3.0315626606513164,2.454712254168445,1.1735500655516935,1.5974824554236304,-0.2226739221931892,0.19702537486366875,0.5585511842425581,-0.3008665832753589,0.9822018036209034,-0.010037716811214206,kitchen
0.9735718451359892,8.71410365048138,2.7322228568111444,2.0142625352690553,0.3162207001669954,1.3951642236739232,-1.138952095222426,-0.6519988175093999,-0.32311541411055417,-1.216362213156702,0.9011437741184726,-0.21742323357676865,kitchen
-0.26270707155003403,6.6756934687752025,0.5119119923688082,1.400557160111722,0.20220570988242495,1.350433372914307,-0.5686387999133631,-0.17614677928611597,0.1621545330259163,-0.6286034581079998,1.2911340679964327,0.29826242852051177,kitchen
-3.1000098998527554,9.800912204805954,1.1616614770578622,1.6571717746996475,0.8851797467316729,1.8415180912715632,0.03193187284874018,0.5768387363557289,0.684748490111994,-0.3062394048479387,1.3637930515746526,0.1723181375484276,kitchen
-2.942474329466494,11.336295426461104,1.9983052457913464,1.9125111730345745,0.7296591986694073,1.2166546765820658,-0.748356325781545,-0.05957945937765937,0.4866357995104486,-0.5672285972508918,1.0566272107481045,-0.18509380884414095,kitchen
-4.315359158143323,10.86963147469166,1.9596597360982502,2.0587434870843713,0.9459967097216747,1.5628484565554668,-0.21691713648886393,0.2619167737603144,0.8370956097080859,-0.3294885950492633,1.3415244332352634,-0.0562869987510648,kitchen
-1.2959234670700195,8.50776453410744,0.720214434601031,0.9568419277634894,0.12854963463632138,1.1611991240128898,-1.0190573054573322,-0.10823660372095167,0.49870896795620256,-0.5575211276116094,1.4239004341100114,0.5869771677062804,kitchen
-3.427767092213615,10.008780612368858,1.7677369213818732,1.2196758056954808,0.5856586168664958,1.6101668297957705,-0.9628592854395074,-0.4203861047219894,0.29599918308607986,-0.7409552014022013,1.2948027203158174,0.5278281190357899,kitchen
-4.0564330689588575,10.48199217076571,1.3595668401342114,1.7775627251446102,0.8540733304334588,1.4097442903977335,-0.49807763661648274,0.06180811961320574,0.7374077343614481,-0.36753782574362237,1.4922170485545296,0.15512813622141508,kitchen
-2.358359769341075,-5.2792514532274115,0.7884112776121271,2.4870452866888706,1.130901080599647,0.573495240023193,-0.9358701189050842,3.6746465442931315,2.1620875164014013,-1.7708548423290458,0.22854999974426968,0.42494744261960354,kitchen
-2.856682962284478,8.937945107785955,1.6382824717630993,2.347628404574919,-0.041518980001872374,0.6862481645005116,-0.3328353232795708,0.1852895518097924,0.4039171289942682,-0.4422200468918064,1.6277226596036936,0.14377994186395054,kitchen
-4.335249742309375,10.677999447710656,2.3102573769529657,1.8969474754513427,0.7190747590137626,1.6076425701369896,-0.3434144382134163,0.3649942091251488,0.7641041609140403,-0.2601167553032785,1.3997987242532655,0.1252976824191797,kitchen
-4.24351826663271,9.9279544079429,1.7773398688177835,1.746390921911511,0.49709578925687264,1.6772266860307319,-0.19248192109360562,-0.03713299437329869,0.6447964719213519,-0.26050072345149183,1.5299738913155492,0.14742448017282675,kitchen
2.0729202654968018,7.135645175758403,2.2496435035466953,1.9012321962158032,0.03685996746584798,0.8880481789554038,-1.1883388274301319,-0.678355673002334,-0.8786413691414716,-1.5763035240404601,0.9808241052699505,-0.0790743022975056,kitchen
2.9632014465272563,9.07413132740617,3.391895633248497,3.047538238437974,1.0245248197947416,1.9154779947926364,0.5099343951898297,0.6589822213269039,0.49225621146518156,-0.4570939661554763,0.8365464335055479,-0.33960969370545596,kitchen
0.03934826892672283,10.064135595947544,2.533331227616618,1.936265441185822,1.0744785425644043,1.43192611211291,-0.4286795288368389,0.5472246476004714,0.634719625495651,-1.029002289545864,0.9528037025225441,0.3666591483060056,kitchen
-3.1395666297253535,9.61160298042314,1.626481022600539,1.1964181739239501,0.04550866881723161,1.307194593530726,-0.2605842208640897,0.3110872407802822,0.7140986577587569,-0.3084930985009038,1.3332476806390137,-0.04122374974368747,kitchen
-4.163931863577368,10.557823919399882,1.9603925428000086,1.62347003230625,0.5568205379836305,1.496752183111566,-0.2962081286361358,0.4025323096225542,0.901222915030043,-0.3582347902699573,1.2375108342150307,0.014620006324698037,kitchen
-3.2165078572876222,10.347809916990721,1.8763864081964317,1.4142192761474246,0.4394777058256881,1.4624674772693367,-0.40295522578316517,0.5683601415907312,1.0733237500283945,-0.024771683079936057,1.518736980754859,0.29675116200959284,kitchen
